,Transaction ID,Transaction Date,Menu,Category,Menu ID,Qty,Price,Total Spent,Payment Method,Order Type
3911,SUN-6338401,30-01-2023,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Debit Card,Online Order
3912,SUN-4882508,27-03-2023,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Digital Wallet,Dine in
3913,SUN-4265403,30-07-2023,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Digital Wallet,Dine in
3914,SUN-4555894,01-09-2023,Club Sandwich,Food,FOD-05,1,45000,45000,Debit Card,Take Away
3915,SUN-2876919,29-01-2023,Espreso Single,Drinks,DRK-01,1,22000,22000,Debit Card,Take Away
3916,SUN-3752613,23-11-2023,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Debit Card,Take Away
3917,SUN-2556243,02-02-2023,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Cash,Dine in
3918,SUN-4653144,26-09-2023,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Cash,Dine in
3919,SUN-9721942,21-12-2023,Espreso Single,Drinks,DRK-01,2,22000,44000,Debit Card,Online Order
3920,SUN-8585908,13-10-2023,Espreso Single,Drinks,DRK-01,2,22000,44000,Debit Card,Dine in
3921,SUN-4842600,23-10-2023,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Cash,Take Away
3922,SUN-6282592,29-11-2023,Cafe Latte,Drinks,DRK-03,2,32000,64000,Digital Wallet,Dine in
3923,SUN-8619324,03-09-2023,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Digital Wallet,Dine in
3924,SUN-1527200,22-02-2023,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Cash,Take Away
3925,SUN-3844170,15-10-2023,Espreso Single,Drinks,DRK-01,3,22000,66000,Debit Card,Online Order
3926,SUN-9822005,31-01-2023,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Debit Card,Online Order
3927,SUN-9975816,20-03-2023,Espreso Single,Drinks,DRK-01,2,22000,44000,Digital Wallet,Take Away
3928,SUN-3095611,18-10-2023,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Debit Card,Take Away
3929,SUN-7859472,07-02-2023,Espreso Single,Drinks,DRK-01,1,22000,22000,Digital Wallet,Dine in
3930,SUN-8807163,17-03-2023,Iced Americano,Drinks,DRK-02,3,28000,84000,Debit Card,Take Away
3931,SUN-4593056,28-04-2023,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Debit Card,Take Away
3932,SUN-4552461,02-09-2023,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Debit Card,Take Away
3933,SUN-8665026,05-10-2023,Club Sandwich,Food,FOD-05,1,45000,45000,Debit Card,Online Order
3934,SUN-4382835,09-08-2023,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Cash,Take Away
3935,SUN-6424460,03-10-2023,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Cash,Take Away
3936,SUN-3707274,15-05-2023,Club Sandwich,Food,FOD-05,3,45000,135000,Digital Wallet,Online Order
3937,SUN-4611666,19-09-2023,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Debit Card,Take Away
3938,SUN-6418669,23-02-2023,Iced Americano,Drinks,DRK-02,2,28000,56000,Digital Wallet,Take Away
3939,SUN-5796221,02-06-2023,Espreso Single,Drinks,DRK-01,2,22000,44000,Digital Wallet,Online Order
3940,SUN-9530056,11-02-2023,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Digital Wallet,Dine in
3941,SUN-5094620,05-07-2023,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Debit Card,Online Order
3942,SUN-8138299,26-09-2023,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Debit Card,Dine in
3943,SUN-3717225,28-09-2023,Fudgy Brownies,Dessert,DST-02,3,25000,75000,Digital Wallet,Dine in
3944,SUN-2600519,08-04-2023,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Debit Card,Take Away
3945,SUN-6521251,03-08-2023,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Cash,Dine in
3946,SUN-8406779,22-11-2023,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Digital Wallet,Online Order
3947,SUN-1341680,22-03-2023,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Cash,Dine in
3948,SUN-7616739,24-04-2023,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Cash,Take Away
3949,SUN-1390392,21-06-2023,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Cash,Dine in
3950,SUN-7992777,07-04-2023,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Debit Card,Online Order
3951,SUN-3276002,08-12-2023,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Debit Card,Online Order
3952,SUN-7358457,17-11-2023,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Digital Wallet,Dine in
3953,SUN-8319559,17-12-2023,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Debit Card,Take Away
3954,SUN-7037579,20-12-2023,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Debit Card,Take Away
3955,SUN-5974183,29-01-2023,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Digital Wallet,Online Order
3956,SUN-2717732,23-06-2023,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Digital Wallet,Dine in
3957,SUN-8760104,13-02-2023,New York Cheesecake,Dessert,DST-03,2,42000,84000,Debit Card,Take Away
3958,SUN-9688750,05-04-2023,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,Debit Card,Dine in
3959,SUN-1646984,22-01-2023,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Debit Card,Take Away
3960,SUN-1629722,02-09-2023,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Cash,Take Away
3961,SUN-5861297,04-07-2023,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,Digital Wallet,Dine in
3962,SUN-8171370,26-02-2023,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Debit Card,Take Away
3963,SUN-5457312,24-11-2023,New York Cheesecake,Dessert,DST-03,1,42000,42000,Debit Card,Online Order
3964,SUN-2651667,19-07-2023,Iced Americano,Drinks,DRK-02,1,28000,28000,Debit Card,Take Away
3965,SUN-1001032,07-07-2023,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Cash,Dine in
3966,SUN-3241354,28-04-2023,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Digital Wallet,Online Order
3967,SUN-8133695,02-05-2023,Espreso Single,Drinks,DRK-01,2,22000,44000,Digital Wallet,Dine in
3968,SUN-2185240,15-05-2023,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Digital Wallet,Dine in
3969,SUN-9742953,18-11-2023,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Debit Card,Take Away
3970,SUN-7470119,15-08-2023,Cafe Latte,Drinks,DRK-03,2,32000,64000,Digital Wallet,Online Order
3971,SUN-6753354,30-03-2023,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Debit Card,Dine in
3972,SUN-5436439,26-09-2023,Iced Americano,Drinks,DRK-02,4,28000,112000,Debit Card,Online Order
3973,SUN-8206733,20-07-2023,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Digital Wallet,Online Order
3974,SUN-2343955,13-05-2023,Club Sandwich,Food,FOD-05,4,45000,180000,Debit Card,Online Order
3975,SUN-7149207,20-11-2023,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Debit Card,Online Order
3976,SUN-9970008,21-04-2023,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Cash,Online Order
3977,SUN-6373092,15-11-2023,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Debit Card,Online Order
3978,SUN-5652028,16-04-2023,Club Sandwich,Food,FOD-05,1,45000,45000,Digital Wallet,Dine in
3979,SUN-2907048,18-02-2023,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Digital Wallet,Online Order
3980,SUN-4442410,11-04-2023,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Cash,Dine in
3981,SUN-2085777,22-04-2023,New York Cheesecake,Dessert,DST-03,2,42000,84000,Debit Card,Dine in
3982,SUN-5838392,19-06-2023,New York Cheesecake,Dessert,DST-03,1,42000,42000,Digital Wallet,Dine in
3983,SUN-2446850,29-05-2023,Cafe Latte,Drinks,DRK-03,1,32000,32000,Debit Card,Take Away
3984,SUN-2467779,03-10-2023,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Cash,Dine in
3985,SUN-1237973,09-10-2023,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Digital Wallet,Dine in
3986,SUN-2904721,31-05-2023,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Debit Card,Online Order
3987,SUN-2540192,08-09-2023,Cafe Latte,Drinks,DRK-03,3,32000,96000,Debit Card,Dine in
3988,SUN-2414404,26-05-2023,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Debit Card,Online Order
3989,SUN-5983491,15-07-2023,Espreso Single,Drinks,DRK-01,3,22000,66000,Digital Wallet,Online Order
3990,SUN-8371787,07-06-2023,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Digital Wallet,Take Away
3991,SUN-1802270,18-05-2023,New York Cheesecake,Dessert,DST-03,3,42000,126000,Debit Card,Dine in
3992,SUN-3648210,07-04-2023,Club Sandwich,Food,FOD-05,4,45000,180000,Digital Wallet,Dine in
3993,SUN-5938428,15-04-2023,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Digital Wallet,Dine in
3994,SUN-1452696,04-07-2023,Iced Americano,Drinks,DRK-02,3,28000,84000,Debit Card,Take Away
3995,SUN-7953354,01-08-2023,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Digital Wallet,Online Order
3996,SUN-6340349,11-01-2023,Cafe Latte,Drinks,DRK-03,3,32000,96000,Digital Wallet,Take Away
3997,SUN-9613868,21-10-2023,Iced Americano,Drinks,DRK-02,4,28000,112000,Cash,Dine in
3998,SUN-4359668,01-06-2023,New York Cheesecake,Dessert,DST-03,3,42000,126000,Digital Wallet,Online Order
3999,SUN-5394283,09-05-2023,New York Cheesecake,Dessert,DST-03,1,42000,42000,Cash,Take Away
4000,SUN-3452992,06-04-2023,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Digital Wallet,Take Away
4001,SUN-8334716,14-04-2023,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Cash,Dine in
4002,SUN-6954898,05-04-2023,Cafe Latte,Drinks,DRK-03,4,32000,128000,Cash,Take Away
4003,SUN-6947545,04-01-2023,Cafe Latte,Drinks,DRK-03,4,32000,128000,Digital Wallet,Dine in
4004,SUN-2676601,18-06-2023,New York Cheesecake,Dessert,DST-03,2,42000,84000,Digital Wallet,Take Away
4005,SUN-4834489,10-02-2023,Cafe Latte,Drinks,DRK-03,3,32000,96000,Cash,Take Away
4006,SUN-1749255,05-04-2023,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Digital Wallet,Online Order
4007,SUN-9487311,17-02-2023,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Cash,Take Away
4008,SUN-8253330,30-12-2023,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Digital Wallet,Online Order
4009,SUN-8426815,07-06-2023,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Debit Card,Online Order
4010,SUN-8951423,10-02-2023,Iced Americano,Drinks,DRK-02,1,28000,28000,Cash,Dine in
4011,SUN-9981749,11-10-2023,Iced Americano,Drinks,DRK-02,1,28000,28000,Digital Wallet,Take Away
4012,SUN-7701877,05-02-2023,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Digital Wallet,Take Away
4013,SUN-9288164,28-05-2023,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Digital Wallet,Dine in
4014,SUN-3371837,21-08-2023,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Digital Wallet,Online Order
4015,SUN-5827385,23-02-2023,New York Cheesecake,Dessert,DST-03,1,42000,42000,Cash,Dine in
4016,SUN-1129300,24-01-2023,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Cash,Take Away
4017,SUN-2127567,03-03-2023,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Debit Card,Dine in
4018,SUN-7579020,15-11-2023,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Cash,Dine in
4019,SUN-6935016,14-12-2023,Iced Americano,Drinks,DRK-02,4,28000,112000,Debit Card,Dine in
4020,SUN-4722340,13-09-2023,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Cash,Take Away
4021,SUN-5328587,15-08-2023,Espreso Single,Drinks,DRK-01,1,22000,22000,Cash,Online Order
4022,SUN-3827494,16-09-2023,Club Sandwich,Food,FOD-05,1,45000,45000,Debit Card,Online Order
4023,SUN-1353181,19-04-2023,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Digital Wallet,Take Away
4024,SUN-9276630,27-12-2023,Iced Americano,Drinks,DRK-02,1,28000,28000,Digital Wallet,Online Order
4025,SUN-7742340,05-11-2023,Iced Americano,Drinks,DRK-02,1,28000,28000,Digital Wallet,Dine in
4026,SUN-2691547,15-09-2023,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Digital Wallet,Online Order
4027,SUN-2233364,12-12-2023,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Debit Card,Online Order
4028,SUN-7317303,30-01-2023,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Digital Wallet,Take Away
4029,SUN-9581974,19-07-2023,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Digital Wallet,Online Order
4030,SUN-7286305,11-12-2023,Club Sandwich,Food,FOD-05,4,45000,180000,Digital Wallet,Dine in
4031,SUN-5718763,15-06-2023,Espreso Single,Drinks,DRK-01,1,22000,22000,Debit Card,Online Order
4032,SUN-4449472,01-03-2023,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Debit Card,Online Order
4033,SUN-8963921,22-05-2023,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Cash,Dine in
4034,SUN-1850285,12-05-2023,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Debit Card,Take Away
4035,SUN-6276606,17-05-2023,Club Sandwich,Food,FOD-05,3,45000,135000,Digital Wallet,Take Away
4036,SUN-4600465,29-05-2023,Espreso Single,Drinks,DRK-01,4,22000,88000,Debit Card,Take Away
4037,SUN-3340800,12-11-2023,Espreso Single,Drinks,DRK-01,1,22000,22000,Cash,Take Away
4038,SUN-8324377,27-06-2023,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Cash,Take Away
4039,SUN-1165544,17-09-2023,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Cash,Online Order
4040,SUN-5540163,25-04-2023,Club Sandwich,Food,FOD-05,4,45000,180000,Cash,Dine in
4041,SUN-9798590,29-11-2023,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Cash,Online Order
4042,SUN-6477226,05-03-2023,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Debit Card,Online Order
4043,SUN-7701836,13-01-2023,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Digital Wallet,Online Order
4044,SUN-2709598,17-04-2023,Club Sandwich,Food,FOD-05,4,45000,180000,Debit Card,Online Order
4045,SUN-3785080,18-02-2023,Iced Americano,Drinks,DRK-02,2,28000,56000,Digital Wallet,Dine in
4046,SUN-2500851,04-04-2023,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Digital Wallet,Dine in
4047,SUN-1421270,11-07-2023,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Debit Card,Online Order
4048,SUN-7261830,15-08-2023,Fudgy Brownies,Dessert,DST-02,3,25000,75000,Digital Wallet,Dine in
4049,SUN-7021376,03-08-2023,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Digital Wallet,Online Order
4050,SUN-3636080,01-10-2023,Cafe Latte,Drinks,DRK-03,3,32000,96000,Digital Wallet,Dine in
4051,SUN-3644608,07-06-2023,New York Cheesecake,Dessert,DST-03,2,42000,84000,Debit Card,Online Order
4052,SUN-1440962,13-08-2023,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Cash,Dine in
4053,SUN-5950067,08-07-2023,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Digital Wallet,Take Away
4054,SUN-7229286,22-11-2023,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Digital Wallet,Take Away
4055,SUN-6361819,25-11-2023,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Cash,Dine in
4056,SUN-8941128,27-05-2023,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Cash,Dine in
4057,SUN-9882165,25-07-2023,Club Sandwich,Food,FOD-05,1,45000,45000,Digital Wallet,Online Order
4058,SUN-7622639,14-03-2023,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Debit Card,Take Away
4059,SUN-2933708,06-04-2023,Espreso Single,Drinks,DRK-01,3,22000,66000,Debit Card,Online Order
4060,SUN-8617299,25-02-2023,Espreso Single,Drinks,DRK-01,1,22000,22000,Cash,Take Away
4061,SUN-6721077,02-07-2023,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Cash,Dine in
4062,SUN-9616201,03-04-2023,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Cash,Take Away
4063,SUN-2517114,19-04-2023,Espreso Single,Drinks,DRK-01,1,22000,22000,Debit Card,Take Away
4064,SUN-8901262,29-07-2023,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Digital Wallet,Dine in
4065,SUN-7676349,19-08-2023,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Digital Wallet,Online Order
4066,SUN-9237953,17-01-2023,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Digital Wallet,Take Away
4067,SUN-5101612,03-08-2023,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Debit Card,Take Away
4068,SUN-8960043,04-10-2023,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Cash,Dine in
4069,SUN-1040479,16-09-2023,Iced Americano,Drinks,DRK-02,1,28000,28000,Cash,Dine in
4070,SUN-8635819,10-05-2023,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Debit Card,Online Order
4071,SUN-7707210,22-12-2023,Club Sandwich,Food,FOD-05,3,45000,135000,Digital Wallet,Online Order
4072,SUN-4609225,21-12-2023,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Debit Card,Dine in
4073,SUN-7033285,02-07-2023,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Cash,Take Away
4074,SUN-5282555,18-07-2023,Cafe Latte,Drinks,DRK-03,2,32000,64000,Debit Card,Take Away
4075,SUN-1776757,14-01-2023,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Cash,Dine in
4076,SUN-9513734,05-04-2023,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Digital Wallet,Take Away
4077,SUN-5239102,30-06-2023,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Debit Card,Dine in
4078,SUN-8525356,14-09-2023,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Debit Card,Take Away
4079,SUN-5496654,05-07-2023,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Digital Wallet,Online Order
4080,SUN-6743276,25-02-2023,Fudgy Brownies,Dessert,DST-02,3,25000,75000,Digital Wallet,Dine in
4081,SUN-2322060,16-10-2023,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Cash,Take Away
4082,SUN-4998236,17-02-2023,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Debit Card,Take Away
4083,SUN-1194585,05-12-2023,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Digital Wallet,Take Away
4084,SUN-6754591,11-10-2023,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Digital Wallet,Online Order
4085,SUN-3451907,28-02-2023,New York Cheesecake,Dessert,DST-03,4,42000,168000,Debit Card,Dine in
4086,SUN-1941314,23-08-2023,Club Sandwich,Food,FOD-05,2,45000,90000,Digital Wallet,Dine in
4087,SUN-4276679,20-11-2023,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Digital Wallet,Online Order
4088,SUN-1973839,13-03-2023,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Digital Wallet,Online Order
4089,SUN-4016071,05-03-2023,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Digital Wallet,Take Away
4090,SUN-2908046,17-12-2023,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Cash,Take Away
4091,SUN-9265149,04-08-2023,Cafe Latte,Drinks,DRK-03,3,32000,96000,Digital Wallet,Online Order
4092,SUN-7497238,26-12-2023,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Digital Wallet,Online Order
4093,SUN-1795017,02-01-2023,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Debit Card,Dine in
4094,SUN-6101759,05-06-2023,New York Cheesecake,Dessert,DST-03,4,42000,168000,Cash,Dine in
4095,SUN-8031945,05-11-2023,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Debit Card,Online Order
4096,SUN-2891838,05-06-2023,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Debit Card,Online Order
4097,SUN-9144614,31-05-2023,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Cash,Take Away
4098,SUN-7649698,23-02-2023,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Debit Card,Dine in
4099,SUN-1872600,21-03-2023,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Digital Wallet,Online Order
4100,SUN-2176166,05-03-2023,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Digital Wallet,Dine in
4101,SUN-3916863,12-12-2023,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Debit Card,Take Away
4102,SUN-6673185,03-06-2023,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Debit Card,Take Away
4103,SUN-7536016,01-02-2023,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Digital Wallet,Dine in
4104,SUN-6553433,25-11-2023,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Cash,Take Away
4105,SUN-9609238,09-05-2023,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Debit Card,Dine in
4106,SUN-7774695,08-06-2023,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Digital Wallet,Online Order
4107,SUN-7875939,20-06-2023,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Cash,Take Away
4108,SUN-7078721,23-08-2023,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Digital Wallet,Dine in
4109,SUN-6125238,07-04-2023,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Cash,Dine in
4110,SUN-2293139,27-06-2023,New York Cheesecake,Dessert,DST-03,2,42000,84000,Debit Card,Online Order
4111,SUN-9328623,11-05-2023,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Cash,Dine in
4112,SUN-9168405,09-12-2023,Espreso Single,Drinks,DRK-01,1,22000,22000,Digital Wallet,Online Order
4113,SUN-1953609,05-11-2023,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Debit Card,Take Away
4114,SUN-5246920,22-07-2023,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Digital Wallet,Online Order
4115,SUN-7829255,13-03-2023,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,Debit Card,Dine in
4116,SUN-5706221,28-08-2023,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Debit Card,Take Away
4117,SUN-6806467,23-07-2023,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Digital Wallet,Dine in
4118,SUN-8945186,12-03-2023,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Cash,Take Away
4119,SUN-9840211,19-03-2023,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Cash,Take Away
4120,SUN-7348295,06-05-2023,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Digital Wallet,Online Order
4121,SUN-3979883,15-08-2023,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Debit Card,Online Order
4122,SUN-7323503,04-02-2023,Fudgy Brownies,Dessert,DST-02,3,25000,75000,Digital Wallet,Dine in
4123,SUN-2201401,02-04-2023,Cafe Latte,Drinks,DRK-03,1,32000,32000,Cash,Dine in
4124,SUN-4693694,27-11-2023,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Debit Card,Dine in
4125,SUN-9042099,26-04-2023,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Debit Card,Take Away
4126,SUN-3889845,24-11-2023,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Cash,Dine in
4127,SUN-8944822,12-07-2023,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Cash,Dine in
4128,SUN-1206373,23-03-2023,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Debit Card,Take Away
4129,SUN-9782831,02-04-2023,Espreso Single,Drinks,DRK-01,2,22000,44000,Debit Card,Dine in
4130,SUN-4133652,28-06-2023,Fudgy Brownies,Dessert,DST-02,3,25000,75000,Debit Card,Take Away
4131,SUN-2266112,24-09-2023,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Debit Card,Online Order
4132,SUN-7006393,13-03-2023,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Digital Wallet,Dine in
4133,SUN-9847897,23-03-2023,Club Sandwich,Food,FOD-05,4,45000,180000,Debit Card,Online Order
4134,SUN-4538734,28-02-2023,Cafe Latte,Drinks,DRK-03,2,32000,64000,Digital Wallet,Dine in
4135,SUN-1649243,02-11-2023,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Digital Wallet,Dine in
4136,SUN-7763499,19-05-2023,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Cash,Dine in
4137,SUN-6242059,13-09-2023,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Digital Wallet,Take Away
4138,SUN-2515978,02-06-2023,Club Sandwich,Food,FOD-05,3,45000,135000,Cash,Dine in
